id	x	y	impact	start	end
id-711	4130121	3476442	234	547619	547622
id-712	4131199	3476442	234	547667	547670
id-713	4123653	3477520	234	547715	547718
id-714	4124731	3477520	234	547763	547766
id-715	4125809	3477520	234	547811	547814
id-716	4126887	3477520	234	547859	547862
id-717	3879460	3381367	234	547884	547887
id-718	4127965	3477520	234	547907	547910
id-719	3880538	3381367	234	547932	547935
id-720	4129043	3477520	234	547955	547958
id-721	3881616	3381367	234	547980	547983
id-722	4130121	3477520	234	548003	548006
id-723	3882694	3381367	234	548028	548031
id-724	4131199	3477520	234	548051	548054
id-725	3877304	3382445	234	548076	548079
id-726	3878382	3382445	234	548124	548127
id-727	3879460	3382445	234	548172	548175
id-728	3880538	3382445	234	548220	548223
id-729	3881616	3382445	234	548268	548271
id-730	3882694	3382445	234	548316	548319
id-731	3883772	3382445	234	548364	548367
id-732	3884850	3382445	234	548412	548415
id-733	3877304	3383523	234	548460	548463
id-734	3878382	3383523	234	548508	548511
id-735	3879460	3383523	234	548556	548559
id-736	3880538	3383523	234	548604	548607
id-737	3881616	3383523	234	548652	548655
id-738	3882694	3383523	234	548700	548703
id-739	3883772	3383523	234	548748	548751
id-740	3884850	3383523	234	548796	548799
id-741	3877304	3384601	234	548844	548847
id-742	3878382	3384601	234	548892	548895
id-743	3879460	3384601	234	548940	548943
id-744	3880538	3384601	234	548988	548991
id-745	3881616	3384601	234	549036	549039
id-746	3882694	3384601	234	549084	549087
id-747	3883772	3384601	234	549132	549135
id-748	3884850	3384601	234	549180	549183
id-749	3877304	3385679	234	549228	549231
id-750	3878382	3385679	234	549276	549279
id-751	3879460	3385679	234	549324	549327
id-752	3880538	3385679	234	549372	549375
id-753	3881616	3385679	234	549420	549423
id-754	3882694	3385679	234	549468	549471
id-755	3883772	3385679	234	549516	549519
id-756	3884850	3385679	234	549564	549567
id-757	3877304	3386757	234	549612	549615
id-758	3878382	3386757	234	549660	549663
id-759	3879460	3386757	234	549708	549711
id-760	3880538	3386757	234	549756	549759
id-761	3881616	3386757	234	549804	549807
id-762	3882694	3386757	234	549852	549855
id-763	3883772	3386757	234	549900	549903
id-764	3884850	3386757	234	549948	549951
id-765	3877304	3387835	234	549996	549999
id-766	3878382	3387835	234	550044	550047
id-767	3879460	3387835	234	550092	550095
id-768	3880538	3387835	234	550140	550143
id-769	3881616	3387835	234	550188	550191
id-770	3882694	3387835	234	550236	550239
id-771	3883772	3387835	234	550284	550287
id-772	3884850	3387835	234	550332	550335
id-773	3877304	3388913	234	550380	550383
id-774	3878382	3388913	234	550428	550431
id-775	3879460	3388913	234	550476	550479
id-776	3880538	3388913	234	550524	550527
id-777	3881616	3388913	234	550572	550575
id-778	3882694	3388913	234	550620	550623
id-779	3883772	3388913	234	550668	550671
id-780	3884850	3388913	234	550716	550719
id-781	3892335	3380396	234	558546	558549
id-782	3893413	3380396	234	558594	558597
id-783	3894491	3380396	234	558642	558645
id-784	3895569	3380396	234	558690	558693
id-785	3890179	3381474	234	558738	558741
id-786	3891257	3381474	234	558786	558789
id-787	3892050	3247264	234	558787	558790
id-788	3892335	3381474	234	558834	558837
id-789	3893128	3247264	234	558835	558838
id-790	3893413	3381474	234	558882	558885
id-791	3894206	3247264	234	558883	558886
id-792	3894491	3381474	234	558930	558933
id-793	3895284	3247264	234	558931	558934
id-794	3895569	3381474	234	558978	558981
id-795	3889894	3248342	234	558979	558982
id-796	3896647	3381474	234	559026	559029
id-797	3890972	3248342	234	559027	559030
id-798	3897725	3381474	234	559074	559077
id-799	3892050	3248342	234	559075	559078
id-800	3890179	3382552	234	559122	559125
id-801	3893128	3248342	234	559123	559126
id-802	3891257	3382552	234	559170	559173
id-803	3894206	3248342	234	559171	559174
id-804	3892335	3382552	234	559218	559221
id-805	3895284	3248342	234	559219	559222
id-806	3893413	3382552	234	559266	559269
id-807	3896362	3248342	234	559267	559270
id-808	3894491	3382552	234	559314	559317
id-809	3897440	3248342	234	559315	559318
id-810	3895569	3382552	234	559362	559365
id-811	3889894	3249420	234	559363	559366
id-812	3896647	3382552	234	559410	559413
id-813	3890972	3249420	234	559411	559414
id-814	3897725	3382552	234	559458	559461
id-815	3892050	3249420	234	559459	559462
id-816	3890179	3383630	234	559506	559509
id-817	3893128	3249420	234	559507	559510
id-818	3891257	3383630	234	559554	559557
id-819	3894206	3249420	234	559555	559558
id-820	3892335	3383630	234	559602	559605
id-821	3895284	3249420	234	559603	559606
id-822	3893413	3383630	234	559650	559653
id-823	3896362	3249420	234	559651	559654
id-824	3894491	3383630	234	559698	559701
id-825	3897440	3249420	234	559699	559702
id-826	3895569	3383630	234	559746	559749
id-827	3889894	3250498	234	559747	559750
id-828	3896647	3383630	234	559794	559797
id-829	3890972	3250498	234	559795	559798
id-830	3897725	3383630	234	559842	559845
id-831	3892050	3250498	234	559843	559846
id-832	3890179	3384708	234	559890	559893
id-833	3893128	3250498	234	559891	559894
id-834	3891257	3384708	234	559938	559941
id-835	3894206	3250498	234	559939	559942
id-836	3892335	3384708	234	559986	559989
id-837	3895284	3250498	234	559987	559990
id-838	3893413	3384708	234	560034	560037
id-839	3896362	3250498	234	560035	560038
id-840	3894491	3384708	234	560082	560085
id-841	3897440	3250498	234	560083	560086
id-842	3895569	3384708	234	560130	560133
id-843	3889894	3251576	234	560131	560134
id-844	3896647	3384708	234	560178	560181
id-845	3890972	3251576	234	560179	560182
id-846	3897725	3384708	234	560226	560229
id-847	3892050	3251576	234	560227	560230
id-848	3890179	3385786	234	560274	560277
id-849	3893128	3251576	234	560275	560278
id-850	3891257	3385786	234	560322	560325
id-851	3894206	3251576	234	560323	560326
id-852	3892335	3385786	234	560370	560373
id-853	3895284	3251576	234	560371	560374
id-854	3893413	3385786	234	560418	560421
id-855	3896362	3251576	234	560419	560422
id-856	3894491	3385786	234	560466	560469
id-857	3897440	3251576	234	560467	560470
id-858	3895569	3385786	234	560514	560517
id-859	3889894	3252654	234	560515	560518
id-860	3896647	3385786	234	560562	560565
id-861	3890972	3252654	234	560563	560566
id-862	3897725	3385786	234	560610	560613
id-863	3892050	3252654	234	560611	560614
id-864	3890179	3386864	234	560658	560661
id-865	3893128	3252654	234	560659	560662
id-866	3891257	3386864	234	560706	560709
id-867	3894206	3252654	234	560707	560710
id-868	3892335	3386864	234	560754	560757
id-869	3895284	3252654	234	560755	560758
id-870	3893413	3386864	234	560802	560805
id-871	3896362	3252654	234	560803	560806
id-872	3894491	3386864	234	560850	560853
id-873	3897440	3252654	234	560851	560854
id-874	3895569	3386864	234	560898	560901
id-875	3889894	3253732	234	560899	560902
id-876	3896647	3386864	234	560946	560949
id-877	3890972	3253732	234	560947	560950
id-878	3897725	3386864	234	560994	560997
id-879	3892050	3253732	234	560995	560998
id-880	3890179	3387942	234	561042	561045
id-881	3893128	3253732	234	561043	561046
id-882	3891257	3387942	234	561090	561093
id-883	3894206	3253732	234	561091	561094
id-884	3892335	3387942	234	561138	561141
id-885	3895284	3253732	234	561139	561142
id-886	3893413	3387942	234	561186	561189
id-887	3896362	3253732	234	561187	561190
id-888	3894491	3387942	234	561234	561237
id-889	3897440	3253732	234	561235	561238
id-890	3895569	3387942	234	561282	561285
id-891	3889894	3254810	234	561283	561286
id-892	3896647	3387942	234	561330	561333
id-893	3890972	3254810	234	561331	561334
id-894	3897725	3387942	234	561378	561381
id-895	3892050	3254810	234	561379	561382
id-896	3893128	3254810	234	561427	561430
id-897	3894206	3254810	234	561475	561478
id-898	3895284	3254810	234	561523	561526
id-899	3896362	3254810	234	561571	561574
id-900	3818435	3300272	234	561613	561616
id-901	3897440	3254810	234	561619	561622
id-902	3819513	3300272	234	561661	561664
id-903	3820591	3300272	234	561709	561712
id-904	3821669	3300272	234	561757	561760
id-905	3816279	3301350	234	561805	561808
id-906	3817357	3301350	234	561853	561856
id-907	3818435	3301350	234	561901	561904
id-908	3819513	3301350	234	561949	561952
id-909	3820591	3301350	234	561997	562000
id-910	3821669	3301350	234	562045	562048
id-911	3822747	3301350	234	562093	562096
id-912	3823825	3301350	234	562141	562144
id-913	3816279	3302428	234	562189	562192
id-914	3817357	3302428	234	562237	562240
id-915	3776092	3404036	234	562238	562241
id-916	3818435	3302428	234	562285	562288
id-917	3777170	3404036	234	562286	562289
id-918	3819513	3302428	234	562333	562336
id-919	3778248	3404036	234	562334	562337
id-920	3820591	3302428	234	562381	562384
id-921	3779326	3404036	234	562382	562385
id-922	3821669	3302428	234	562429	562432
id-923	3773936	3405114	234	562430	562433
id-924	3822747	3302428	234	562477	562480
id-925	3775014	3405114	234	562478	562481
id-926	3823825	3302428	234	562525	562528
id-927	3776092	3405114	234	562526	562529
id-928	3816279	3303506	234	562573	562576
id-929	3777170	3405114	234	562574	562577
id-930	3817357	3303506	234	562621	562624
id-931	3778248	3405114	234	562622	562625
id-932	3818435	3303506	234	562669	562672
id-933	3779326	3405114	234	562670	562673
id-934	3819513	3303506	234	562717	562720
id-935	3780404	3405114	234	562718	562721
id-936	3820591	3303506	234	562765	562768
id-937	3781482	3405114	234	562766	562769
id-938	3821669	3303506	234	562813	562816
id-939	3773936	3406192	234	562814	562817
id-940	3822747	3303506	234	562861	562864
id-941	3775014	3406192	234	562862	562865
id-942	3823825	3303506	234	562909	562912
id-943	3776092	3406192	234	562910	562913
id-944	3816279	3304584	234	562957	562960
id-945	3777170	3406192	234	562958	562961
id-946	3817357	3304584	234	563005	563008
id-947	3778248	3406192	234	563006	563009
id-948	3818435	3304584	234	563053	563056
id-949	3779326	3406192	234	563054	563057
id-950	3819513	3304584	234	563101	563104
id-951	3780404	3406192	234	563102	563105
id-952	3820591	3304584	234	563149	563152
id-953	3781482	3406192	234	563150	563153
id-954	3821669	3304584	234	563197	563200
id-955	3773936	3407270	234	563198	563201
id-956	3822747	3304584	234	563245	563248
id-957	3775014	3407270	234	563246	563249
id-958	3823825	3304584	234	563293	563296
id-959	3776092	3407270	234	563294	563297
id-960	3816279	3305662	234	563341	563344
id-961	3777170	3407270	234	563342	563345
id-962	3817357	3305662	234	563389	563392
id-963	3778248	3407270	234	563390	563393
id-964	3818435	3305662	234	563437	563440
id-965	3779326	3407270	234	563438	563441
id-966	3819513	3305662	234	563485	563488
id-967	3780404	3407270	234	563486	563489
id-968	3820591	3305662	234	563533	563536
id-969	3781482	3407270	234	563534	563537
id-970	3821669	3305662	234	563581	563584
id-971	3773936	3408348	234	563582	563585
id-972	3822747	3305662	234	563629	563632
id-973	3775014	3408348	234	563630	563633
id-974	3823825	3305662	234	563677	563680
id-975	3776092	3408348	234	563678	563681
id-976	3816279	3306740	234	563725	563728
id-977	3777170	3408348	234	563726	563729
id-978	3817357	3306740	234	563773	563776
id-979	3778248	3408348	234	563774	563777
id-980	3818435	3306740	234	563821	563824
id-981	3779326	3408348	234	563822	563825
id-982	3819513	3306740	234	563869	563872
id-983	3780404	3408348	234	563870	563873
id-984	3820591	3306740	234	563917	563920
id-985	3781482	3408348	234	563918	563921
id-986	3821669	3306740	234	563965	563968
id-987	3773936	3409426	234	563966	563969
id-988	3822747	3306740	234	564013	564016
id-989	3775014	3409426	234	564014	564017
id-990	3823825	3306740	234	564061	564064
id-991	3776092	3409426	234	564062	564065
id-992	3816279	3307818	234	564109	564112
id-993	3777170	3409426	234	564110	564113
id-994	3817357	3307818	234	564157	564160
id-995	3778248	3409426	234	564158	564161
id-996	3818435	3307818	234	564205	564208
id-997	3779326	3409426	234	564206	564209
id-998	3819513	3307818	234	564253	564256
id-999	3780404	3409426	234	564254	564257
id-1000	3820591	3307818	234	564301	564304
id-1001	3781482	3409426	234	564302	564305
id-1002	3821669	3307818	234	564349	564352
id-1003	3773936	3410504	234	564350	564353
id-1004	3748396	3205569	234	564396	564399
id-1005	3822747	3307818	234	564397	564400
id-1006	3775014	3410504	234	564398	564401
id-1007	3749474	3205569	234	564444	564447
id-1008	3823825	3307818	234	564445	564448
id-1009	3776092	3410504	234	564446	564449
id-1010	3750552	3205569	234	564492	564495
id-1011	3777170	3410504	234	564494	564497
id-1012	3751630	3205569	234	564540	564543
id-1013	3778248	3410504	234	564542	564545
id-1014	3746240	3206647	234	564588	564591
id-1015	3779326	3410504	234	564590	564593
id-1016	3747318	3206647	234	564636	564639
id-1017	3780404	3410504	234	564638	564641
id-1018	3748396	3206647	234	564684	564687
id-1019	3781482	3410504	234	564686	564689
id-1020	3749474	3206647	234	564732	564735
id-1021	3773936	3411582	234	564734	564737
id-1022	3750552	3206647	234	564780	564783
id-1023	3775014	3411582	234	564782	564785
id-1024	3751630	3206647	234	564828	564831
id-1025	3776092	3411582	234	564830	564833
id-1026	3752708	3206647	234	564876	564879
id-1027	3777170	3411582	234	564878	564881
id-1028	3753786	3206647	234	564924	564927
id-1029	3778248	3411582	234	564926	564929
id-1030	3746240	3207725	234	564972	564975
id-1031	3779326	3411582	234	564974	564977
id-1032	3747318	3207725	234	565020	565023
id-1033	3780404	3411582	234	565022	565025
id-1034	3748396	3207725	234	565068	565071
id-1035	3781482	3411582	234	565070	565073
id-1036	3749474	3207725	234	565116	565119
id-1037	3750552	3207725	234	565164	565167
id-1038	3751630	3207725	234	565212	565215
id-1039	3752708	3207725	234	565260	565263
id-1040	3753786	3207725	234	565308	565311
id-1041	3746240	3208803	234	565356	565359
id-1042	3747318	3208803	234	565404	565407
id-1043	3748396	3208803	234	565452	565455
id-1044	3749474	3208803	234	565500	565503
id-1045	3750552	3208803	234	565548	565551
id-1046	3751630	3208803	234	565596	565599
id-1047	3752708	3208803	234	565644	565647
id-1048	3753786	3208803	234	565692	565695
id-1049	3746240	3209881	234	565740	565743
id-1050	3747318	3209881	234	565788	565791
id-1051	3789250	3447357	234	565827	565830
id-1052	3748396	3209881	234	565836	565839
id-1053	3790328	3447357	234	565875	565878
id-1054	3749474	3209881	234	565884	565887
id-1055	3791406	3447357	234	565923	565926
id-1056	3750552	3209881	234	565932	565935
id-1057	3792484	3447357	234	565971	565974
id-1058	3751630	3209881	234	565980	565983
id-1059	3787094	3448435	234	566019	566022
id-1060	3752708	3209881	234	566028	566031
id-1061	3788172	3448435	234	566067	566070
id-1062	3753786	3209881	234	566076	566079
id-1063	3789250	3448435	234	566115	566118
id-1064	3746240	3210959	234	566124	566127
id-1065	3790328	3448435	234	566163	566166
id-1066	3747318	3210959	234	566172	566175
id-1067	3791406	3448435	234	566211	566214
id-1068	3748396	3210959	234	566220	566223
id-1069	3792484	3448435	234	566259	566262
id-1070	3749474	3210959	234	566268	566271
id-1071	3793562	3448435	234	566307	566310
id-1072	3750552	3210959	234	566316	566319
id-1073	3794640	3448435	234	566355	566358
id-1074	3751630	3210959	234	566364	566367
id-1075	3787094	3449513	234	566403	566406
id-1076	3752708	3210959	234	566412	566415
id-1077	3788172	3449513	234	566451	566454
id-1078	3753786	3210959	234	566460	566463
id-1079	3789250	3449513	234	566499	566502
id-1080	3746240	3212037	234	566508	566511
id-1081	3790328	3449513	234	566547	566550
id-1082	3747318	3212037	234	566556	566559
id-1083	3791406	3449513	234	566595	566598
id-1084	3748396	3212037	234	566604	566607
id-1085	3792484	3449513	234	566643	566646
id-1086	3749474	3212037	234	566652	566655
id-1087	3793562	3449513	234	566691	566694
id-1088	3750552	3212037	234	566700	566703
id-1089	3794640	3449513	234	566739	566742
id-1090	3751630	3212037	234	566748	566751
id-1091	3787094	3450591	234	566787	566790
id-1092	3752708	3212037	234	566796	566799
id-1093	3788172	3450591	234	566835	566838
id-1094	3753786	3212037	234	566844	566847
id-1095	3789250	3450591	234	566883	566886
id-1096	3746240	3213115	234	566892	566895
id-1097	3790328	3450591	234	566931	566934
id-1098	3747318	3213115	234	566940	566943
id-1099	3791406	3450591	234	566979	566982
id-1100	3748396	3213115	234	566988	566991
id-1101	3792484	3450591	234	567027	567030
id-1102	3749474	3213115	234	567036	567039
id-1103	3793562	3450591	234	567075	567078
id-1104	3750552	3213115	234	567084	567087
id-1105	3794640	3450591	234	567123	567126
id-1106	3751630	3213115	234	567132	567135
id-1107	3787094	3451669	234	567171	567174
id-1108	3752708	3213115	234	567180	567183
id-1109	3788172	3451669	234	567219	567222
id-1110	3753786	3213115	234	567228	567231
id-1111	3789250	3451669	234	567267	567270
id-1112	3790328	3451669	234	567315	567318
id-1113	3791406	3451669	234	567363	567366
id-1114	3897609	3592820	234	567375	567378
id-1115	3792484	3451669	234	567411	567414
id-1116	3898687	3592820	234	567423	567426
id-1117	3793562	3451669	234	567459	567462
id-1118	3899765	3592820	234	567471	567474
id-1119	3794640	3451669	234	567507	567510
id-1120	3900843	3592820	234	567519	567522
id-1121	3787094	3452747	234	567555	567558
id-1122	3895453	3593898	234	567567	567570
id-1123	3788172	3452747	234	567603	567606
id-1124	3896531	3593898	234	567615	567618
id-1125	3789250	3452747	234	567651	567654
id-1126	3897609	3593898	234	567663	567666
id-1127	3790328	3452747	234	567699	567702
id-1128	3898687	3593898	234	567711	567714
id-1129	3791406	3452747	234	567747	567750
id-1130	3899765	3593898	234	567759	567762
id-1131	3792484	3452747	234	567795	567798
id-1132	3900843	3593898	234	567807	567810
id-1133	3793562	3452747	234	567843	567846
id-1134	3901921	3593898	234	567855	567858
id-1135	3794640	3452747	234	567891	567894
id-1136	3902999	3593898	234	567903	567906
id-1137	3787094	3453825	234	567939	567942
id-1138	3895453	3594976	234	567951	567954
id-1139	3788172	3453825	234	567987	567990
id-1140	3896531	3594976	234	567999	568002
id-1141	3789250	3453825	234	568035	568038
id-1142	3897609	3594976	234	568047	568050
id-1143	3790328	3453825	234	568083	568086
id-1144	3898687	3594976	234	568095	568098
id-1145	3791406	3453825	234	568131	568134
id-1146	3899765	3594976	234	568143	568146
id-1147	3792484	3453825	234	568179	568182
id-1148	3900843	3594976	234	568191	568194
id-1149	3793562	3453825	234	568227	568230
id-1150	3901921	3594976	234	568239	568242
id-1151	3794640	3453825	234	568275	568278
id-1152	3902999	3594976	234	568287	568290
id-1153	3787094	3454903	234	568323	568326
id-1154	3895453	3596054	234	568335	568338
id-1155	3788172	3454903	234	568371	568374
id-1156	3896531	3596054	234	568383	568386
id-1157	3789250	3454903	234	568419	568422
id-1158	3897609	3596054	234	568431	568434
id-1159	3790328	3454903	234	568467	568470
id-1160	3898687	3596054	234	568479	568482
id-1161	3791406	3454903	234	568515	568518
id-1162	3899765	3596054	234	568527	568530
id-1163	3792484	3454903	234	568563	568566
id-1164	3900843	3596054	234	568575	568578
id-1165	3793562	3454903	234	568611	568614
id-1166	3901921	3596054	234	568623	568626
id-1167	3794640	3454903	234	568659	568662
id-1168	3902999	3596054	234	568671	568674
id-1169	3895453	3597132	234	568719	568722
id-1170	3896531	3597132	234	573135	573138
id-1171	3897609	3597132	234	573183	573186
id-1172	3898687	3597132	234	573231	573234
id-1173	3899765	3597132	234	573279	573282
id-1174	3900843	3597132	234	573327	573330
id-1175	3901921	3597132	234	573375	573378
id-1176	3902999	3597132	234	573423	573426
id-1177	3895453	3598210	234	573471	573474
id-1178	3896531	3598210	234	573519	573522
id-1179	3897609	3598210	234	573567	573570
id-1180	3898687	3598210	234	573615	573618
id-1181	3899765	3598210	234	573663	573666
id-1182	3900843	3598210	234	573711	573714
id-1183	3901921	3598210	234	573759	573762
id-1184	3902999	3598210	234	573807	573810
id-1185	3895453	3599288	234	573855	573858
id-1186	3906088	3296498	234	573885	573888
id-1187	3896531	3599288	234	573903	573906
id-1188	3907166	3296498	234	573933	573936
id-1189	3897609	3599288	234	573951	573954
id-1190	3908244	3296498	234	573981	573984
id-1191	3898687	3599288	234	573999	574002
id-1192	3909322	3296498	234	574029	574032
id-1193	3899765	3599288	234	574047	574050
id-1194	3903932	3297576	234	574077	574080
id-1195	3900843	3599288	234	574095	574098
id-1196	3905010	3297576	234	574125	574128
id-1197	3901921	3599288	234	574143	574146
id-1198	3906088	3297576	234	574173	574176
id-1199	3902999	3599288	234	574191	574194
id-1200	3907166	3297576	234	574221	574224
id-1201	3895453	3600366	234	574239	574242
id-1202	3908244	3297576	234	574269	574272
id-1203	3896531	3600366	234	574287	574290
id-1204	3909322	3297576	234	574317	574320
id-1205	3897609	3600366	234	574335	574338
id-1206	3910400	3297576	234	574365	574368
id-1207	3898687	3600366	234	574383	574386
id-1208	3911478	3297576	234	574413	574416
id-1209	3899765	3600366	234	574431	574434
id-1210	3903932	3298654	234	574461	574464
id-1211	3900843	3600366	234	574479	574482
id-1212	3905010	3298654	234	574509	574512
id-1213	3901921	3600366	234	574527	574530
id-1214	3906088	3298654	234	574557	574560
id-1215	3902999	3600366	234	574575	574578
id-1216	3907166	3298654	234	574605	574608
id-1217	3908244	3298654	234	574653	574656
id-1218	3909322	3298654	234	574701	574704
id-1219	3910400	3298654	234	574749	574752
id-1220	3911478	3298654	234	574797	574800
id-1221	3903932	3299732	234	574845	574848
id-1222	3905010	3299732	234	574893	574896
id-1223	3906088	3299732	234	574941	574944
id-1224	3907166	3299732	234	574989	574992
id-1225	3908244	3299732	234	575037	575040
id-1226	3909322	3299732	234	575085	575088
id-1227	3910400	3299732	234	575133	575136
id-1228	3911478	3299732	234	575181	575184
id-1229	3903932	3300810	234	575229	575232
id-1230	3905010	3300810	234	575277	575280
id-1231	3906088	3300810	234	575325	575328
id-1232	3907166	3300810	234	575373	575376
id-1233	3908244	3300810	234	575421	575424
id-1234	3909322	3300810	234	575469	575472
id-1235	3910400	3300810	234	575517	575520
id-1236	3911478	3300810	234	575565	575568
id-1237	3903932	3301888	234	575613	575616
id-1238	3905010	3301888	234	575661	575664
id-1239	3906088	3301888	234	575709	575712
id-1240	3907166	3301888	234	575757	575760
id-1241	3908244	3301888	234	575805	575808
id-1242	3909322	3301888	234	575853	575856
id-1243	3910400	3301888	234	575901	575904
id-1244	3911478	3301888	234	575949	575952
id-1245	3903932	3302966	234	575997	576000
id-1246	3905010	3302966	234	576045	576048
id-1247	3906088	3302966	234	576093	576096
id-1248	3907166	3302966	234	576141	576144
id-1249	3795893	3411805	234	576155	576158
id-1250	3908244	3302966	234	576189	576192
id-1251	3796971	3411805	234	576203	576206
id-1252	3909322	3302966	234	576237	576240
id-1253	3798049	3411805	234	576251	576254
id-1254	3910400	3302966	234	576285	576288
id-1255	3799127	3411805	234	576299	576302
id-1256	3911478	3302966	234	576333	576336
id-1257	3793737	3412883	234	576347	576350
id-1258	3903932	3304044	234	576381	576384
id-1259	3794815	3412883	234	576395	576398
id-1260	3905010	3304044	234	576429	576432
id-1261	3795893	3412883	234	576443	576446
id-1262	3906088	3304044	234	576477	576480
id-1263	3796971	3412883	234	576491	576494
id-1264	3907166	3304044	234	576525	576528
id-1265	3798049	3412883	234	576539	576542
id-1266	3908244	3304044	234	576573	576576
id-1267	3799127	3412883	234	576587	576590
id-1268	3909322	3304044	234	576621	576624
id-1269	3800205	3412883	234	576635	576638
id-1270	3910400	3304044	234	576669	576672
id-1271	3801283	3412883	234	576683	576686
id-1272	3911478	3304044	234	576717	576720
id-1273	3793737	3413961	234	576731	576734
id-1274	3794815	3413961	234	576779	576782
id-1275	3795893	3413961	234	576827	576830
id-1276	3796971	3413961	234	576875	576878
id-1277	3798049	3413961	234	576923	576926
id-1278	3799127	3413961	234	576971	576974
id-1279	3800205	3413961	234	577019	577022
id-1280	3801283	3413961	234	577067	577070
id-1281	3793737	3415039	234	577115	577118
id-1282	3794815	3415039	234	577163	577166
id-1283	3795893	3415039	234	577211	577214
id-1284	3796971	3415039	234	577259	577262
id-1285	3798049	3415039	234	577307	577310
id-1286	3799127	3415039	234	577355	577358
id-1287	3800205	3415039	234	577403	577406
id-1288	3801283	3415039	234	577451	577454
id-1289	3793737	3416117	234	577499	577502
id-1290	3794815	3416117	234	577547	577550
id-1291	3795893	3416117	234	577595	577598
id-1292	3796971	3416117	234	577643	577646
id-1293	3798049	3416117	234	577691	577694
id-1294	3799127	3416117	234	577739	577742
id-1295	3800205	3416117	234	577787	577790
id-1296	3801283	3416117	234	577835	577838
id-1297	3793737	3417195	234	577883	577886
id-1298	3794815	3417195	234	577931	577934
id-1299	3795893	3417195	234	577979	577982
id-1300	3796971	3417195	234	578027	578030
id-1301	3798049	3417195	234	578075	578078
id-1302	3799127	3417195	234	578123	578126
id-1303	3800205	3417195	234	578171	578174
id-1304	3801283	3417195	234	578219	578222
id-1305	3793737	3418273	234	578267	578270
id-1306	3794815	3418273	234	578315	578318
id-1307	3795893	3418273	234	578363	578366
id-1308	3796971	3418273	234	578411	578414
id-1309	3798049	3418273	234	578459	578462
id-1310	3799127	3418273	234	578507	578510
id-1311	3800205	3418273	234	578555	578558
id-1312	3801283	3418273	234	578603	578606
id-1313	3771060	3356793	234	578638	578641
id-1314	3793737	3419351	234	578651	578654
id-1315	3772138	3356793	234	578686	578689
id-1316	3794815	3419351	234	578699	578702
id-1317	3773216	3356793	234	578734	578737
id-1318	3795893	3419351	234	578747	578750
id-1319	3774294	3356793	234	578782	578785
id-1320	3796971	3419351	234	578795	578798
id-1321	3768904	3357871	234	578830	578833
id-1322	3798049	3419351	234	578843	578846
id-1323	4127393	3444941	234	578861	578864
id-1324	3769982	3357871	234	578878	578881
id-1325	3799127	3419351	234	578891	578894
id-1326	4128471	3444941	234	578909	578912
id-1327	3771060	3357871	234	578926	578929
id-1328	3800205	3419351	234	578939	578942
id-1329	4129549	3444941	234	578957	578960
id-1330	3772138	3357871	234	578974	578977
id-1331	3801283	3419351	234	578987	578990
id-1332	4130627	3444941	234	579005	579008
id-1333	3773216	3357871	234	579022	579025
id-1334	4125237	3446019	234	579053	579056
id-1335	3774294	3357871	234	579070	579073
id-1336	4126315	3446019	234	579101	579104
id-1337	3775372	3357871	234	579118	579121
id-1338	4127393	3446019	234	579149	579152
id-1339	3776450	3357871	234	579166	579169
id-1340	4128471	3446019	234	579197	579200
id-1341	3768904	3358949	234	579214	579217
id-1342	4129549	3446019	234	579245	579248
id-1343	3769982	3358949	234	579262	579265
id-1344	4130627	3446019	234	579293	579296
id-1345	3771060	3358949	234	579310	579313
id-1346	4131705	3446019	234	579341	579344
id-1347	3772138	3358949	234	579358	579361
id-1348	4132783	3446019	234	579389	579392
id-1349	3773216	3358949	234	579406	579409
id-1350	4125237	3447097	234	579437	579440
id-1351	3774294	3358949	234	579454	579457
id-1352	4126315	3447097	234	579485	579488
id-1353	3775372	3358949	234	579502	579505
id-1354	4127393	3447097	234	579533	579536
id-1355	3776450	3358949	234	579550	579553
id-1356	4128471	3447097	234	579581	579584
id-1357	3768904	3360027	234	579598	579601
id-1358	4129549	3447097	234	579629	579632
id-1359	3769982	3360027	234	579646	579649
id-1360	4130627	3447097	234	579677	579680
id-1361	3771060	3360027	234	579694	579697
id-1362	4131705	3447097	234	579725	579728
id-1363	3772138	3360027	234	579742	579745
id-1364	4132783	3447097	234	579773	579776
id-1365	3773216	3360027	234	579790	579793
id-1366	4125237	3448175	234	579821	579824
id-1367	3774294	3360027	234	579838	579841
id-1368	4126315	3448175	234	579869	579872
id-1369	3775372	3360027	234	579886	579889
id-1370	4127393	3448175	234	579917	579920
id-1371	3776450	3360027	234	579934	579937
id-1372	4128471	3448175	234	579965	579968
id-1373	3768904	3361105	234	579982	579985
id-1374	4129549	3448175	234	580013	580016
id-1375	3769982	3361105	234	580030	580033
id-1376	4130627	3448175	234	580061	580064
id-1377	3771060	3361105	234	580078	580081
id-1378	4131705	3448175	234	580109	580112
id-1379	3772138	3361105	234	580126	580129
id-1380	4132783	3448175	234	580157	580160
id-1381	3773216	3361105	234	580174	580177
id-1382	4125237	3449253	234	580205	580208
id-1383	3774294	3361105	234	580222	580225
id-1384	4126315	3449253	234	580253	580256
id-1385	3775372	3361105	234	580270	580273
id-1386	4127393	3449253	234	580301	580304
id-1387	3776450	3361105	234	580318	580321
id-1388	4128471	3449253	234	580349	580352
id-1389	3768904	3362183	234	580366	580369
