id	x	y	impact	start	end
id-699	4125809	3475364	234	548867	548870
id-700	4126887	3475364	234	548963	548966
id-701	4127965	3475364	234	549059	549062
id-702	4129043	3475364	234	549155	549158
id-703	4130121	3475364	234	549251	549254
id-704	4131199	3475364	234	549347	549350
id-705	4123653	3476442	234	549443	549446
id-706	4124731	3476442	234	549539	549542
id-707	4125809	3476442	234	549635	549638
id-708	4126887	3476442	234	549731	549734
id-709	4127965	3476442	234	549827	549830
id-710	4129043	3476442	234	549923	549926
id-711	4130121	3476442	234	550019	550022
id-712	4131199	3476442	234	550115	550118
id-713	4123653	3477520	234	550211	550214
id-714	4124731	3477520	234	550307	550310
id-715	4125809	3477520	234	550403	550406
id-716	4126887	3477520	234	550499	550502
id-717	4127965	3477520	234	550595	550598
id-718	4129043	3477520	234	550691	550694
id-719	4130121	3477520	234	550787	550790
id-720	4131199	3477520	234	550883	550886
id-721	3885875	3354153	234	541055	541058
id-722	3886953	3354153	234	541151	541154
id-723	3888031	3354153	234	541247	541250
id-724	3889109	3354153	234	541343	541346
id-725	3883719	3355231	234	541439	541442
id-726	3884797	3355231	234	541535	541538
id-727	3885875	3355231	234	541631	541634
id-728	3886953	3355231	234	541727	541730
id-729	3888031	3355231	234	541823	541826
id-730	3889109	3355231	234	541919	541922
id-731	3890187	3355231	234	542015	542018
id-732	3891265	3355231	234	542111	542114
id-733	3883719	3356309	234	542207	542210
id-734	3884797	3356309	234	542303	542306
id-735	3885875	3356309	234	542399	542402
id-736	3886953	3356309	234	542495	542498
id-737	3888031	3356309	234	542591	542594
id-738	3889109	3356309	234	542687	542690
id-739	3890187	3356309	234	542783	542786
id-740	3891265	3356309	234	542879	542882
id-741	3883719	3357387	234	542975	542978
id-742	3884797	3357387	234	543071	543074
id-743	3885875	3357387	234	543167	543170
id-744	3886953	3357387	234	543263	543266
id-745	3888031	3357387	234	543359	543362
id-746	3889109	3357387	234	543455	543458
id-747	3890187	3357387	234	543551	543554
id-748	3891265	3357387	234	543647	543650
id-749	3883719	3358465	234	543743	543746
id-750	3884797	3358465	234	543839	543842
id-751	3885875	3358465	234	543935	543938
id-752	3886953	3358465	234	544031	544034
id-753	3888031	3358465	234	544127	544130
id-754	3889109	3358465	234	544223	544226
id-755	3890187	3358465	234	544319	544322
id-756	3891265	3358465	234	544415	544418
id-757	3883719	3359543	234	544511	544514
id-758	3884797	3359543	234	544607	544610
id-759	3885875	3359543	234	544703	544706
id-760	3886953	3359543	234	544799	544802
id-761	3888031	3359543	234	544895	544898
id-762	3889109	3359543	234	544991	544994
id-763	3890187	3359543	234	545087	545090
id-764	3891265	3359543	234	545183	545186
id-765	3883719	3360621	234	545279	545282
id-766	3884797	3360621	234	545375	545378
id-767	3885875	3360621	234	545471	545474
id-768	3886953	3360621	234	545567	545570
id-769	3888031	3360621	234	545663	545666
id-770	3889109	3360621	234	545759	545762
id-771	3890187	3360621	234	545855	545858
id-772	3891265	3360621	234	545951	545954
id-773	3883719	3361699	234	546047	546050
id-774	3884797	3361699	234	546143	546146
id-775	3885875	3361699	234	546239	546242
id-776	3886953	3361699	234	546335	546338
id-777	3888031	3361699	234	546431	546434
id-778	3889109	3361699	234	546527	546530
id-779	3890187	3361699	234	546623	546626
id-780	3891265	3361699	234	546719	546722
id-781	3748396	3205569	234	564396	564399
id-782	3749474	3205569	234	564492	564495
id-783	3750552	3205569	234	564588	564591
id-784	3751630	3205569	234	564684	564687
id-785	3746240	3206647	234	564780	564783
id-786	3747318	3206647	234	564876	564879
id-787	3748396	3206647	234	564972	564975
id-788	3749474	3206647	234	565068	565071
id-789	3750552	3206647	234	565164	565167
id-790	3751630	3206647	234	565260	565263
id-791	3752708	3206647	234	565356	565359
id-792	3753786	3206647	234	565452	565455
id-793	3746240	3207725	234	565548	565551
id-794	3747318	3207725	234	565644	565647
id-795	3748396	3207725	234	565740	565743
id-796	3749474	3207725	234	565836	565839
id-797	3750552	3207725	234	565932	565935
id-798	3751630	3207725	234	566028	566031
id-799	3752708	3207725	234	566124	566127
id-800	3753786	3207725	234	566220	566223
id-801	3746240	3208803	234	566316	566319
id-802	3747318	3208803	234	566412	566415
id-803	3748396	3208803	234	566508	566511
id-804	3749474	3208803	234	566604	566607
id-805	3750552	3208803	234	566700	566703
id-806	3751630	3208803	234	566796	566799
id-807	3752708	3208803	234	566892	566895
id-808	3753786	3208803	234	566988	566991
id-809	3746240	3209881	234	567084	567087
id-810	3747318	3209881	234	567180	567183
id-811	3748396	3209881	234	567276	567279
id-812	3749474	3209881	234	567372	567375
id-813	3750552	3209881	234	567468	567471
id-814	3751630	3209881	234	567564	567567
id-815	3752708	3209881	234	567660	567663
id-816	3753786	3209881	234	567756	567759
id-817	3746240	3210959	234	567852	567855
id-818	3747318	3210959	234	567948	567951
id-819	3748396	3210959	234	568044	568047
id-820	3749474	3210959	234	568140	568143
id-821	3750552	3210959	234	568236	568239
id-822	3751630	3210959	234	568332	568335
id-823	3752708	3210959	234	568428	568431
id-824	3753786	3210959	234	568524	568527
id-825	3746240	3212037	234	568620	568623
id-826	3747318	3212037	234	568716	568719
id-827	3748396	3212037	234	573132	573135
id-828	3749474	3212037	234	573228	573231
id-829	3750552	3212037	234	573324	573327
id-830	3751630	3212037	234	573420	573423
id-831	3752708	3212037	234	573516	573519
id-832	3753786	3212037	234	573612	573615
id-833	3746240	3213115	234	573708	573711
id-834	3747318	3213115	234	573804	573807
id-835	3748396	3213115	234	573900	573903
id-836	3749474	3213115	234	573996	573999
id-837	3750552	3213115	234	574092	574095
id-838	3751630	3213115	234	574188	574191
id-839	3752708	3213115	234	574284	574287
id-840	3753786	3213115	234	574380	574383
id-841	3818435	3300272	234	561613	561616
id-842	3819513	3300272	234	561709	561712
id-843	3820591	3300272	234	561805	561808
id-844	3821669	3300272	234	561901	561904
id-845	3816279	3301350	234	561997	562000
id-846	3817357	3301350	234	562093	562096
id-847	3818435	3301350	234	562189	562192
id-848	3819513	3301350	234	562285	562288
id-849	3820591	3301350	234	562381	562384
id-850	3821669	3301350	234	562477	562480
id-851	3822747	3301350	234	562573	562576
id-852	3823825	3301350	234	562669	562672
id-853	3816279	3302428	234	562765	562768
id-854	3817357	3302428	234	562861	562864
id-855	3818435	3302428	234	562957	562960
id-856	3819513	3302428	234	563053	563056
id-857	3820591	3302428	234	563149	563152
id-858	3821669	3302428	234	563245	563248
id-859	3822747	3302428	234	563341	563344
id-860	3823825	3302428	234	563437	563440
id-861	3816279	3303506	234	563533	563536
id-862	3817357	3303506	234	563629	563632
id-863	3818435	3303506	234	563725	563728
id-864	3819513	3303506	234	563821	563824
id-865	3820591	3303506	234	563917	563920
id-866	3821669	3303506	234	564013	564016
id-867	3822747	3303506	234	564109	564112
id-868	3823825	3303506	234	564205	564208
id-869	3816279	3304584	234	564301	564304
id-870	3817357	3304584	234	564397	564400
id-871	3818435	3304584	234	564493	564496
id-872	3819513	3304584	234	564589	564592
id-873	3820591	3304584	234	564685	564688
id-874	3821669	3304584	234	564781	564784
id-875	3822747	3304584	234	564877	564880
id-876	3823825	3304584	234	564973	564976
id-877	3816279	3305662	234	565069	565072
id-878	3817357	3305662	234	565165	565168
id-879	3818435	3305662	234	565261	565264
id-880	3819513	3305662	234	565357	565360
id-881	3820591	3305662	234	565453	565456
id-882	3821669	3305662	234	565549	565552
id-883	3822747	3305662	234	565645	565648
id-884	3823825	3305662	234	565741	565744
id-885	3816279	3306740	234	565837	565840
id-886	3817357	3306740	234	565933	565936
id-887	3818435	3306740	234	566029	566032
id-888	3819513	3306740	234	566125	566128
id-889	3820591	3306740	234	566221	566224
id-890	3821669	3306740	234	566317	566320
id-891	3822747	3306740	234	566413	566416
id-892	3823825	3306740	234	566509	566512
id-893	3816279	3307818	234	566605	566608
id-894	3817357	3307818	234	566701	566704
id-895	3818435	3307818	234	566797	566800
id-896	3819513	3307818	234	566893	566896
id-897	3820591	3307818	234	566989	566992
id-898	3821669	3307818	234	567085	567088
id-899	3822747	3307818	234	567181	567184
id-900	3823825	3307818	234	567277	567280
id-901	3892335	3380396	234	558546	558549
id-902	3893413	3380396	234	558642	558645
id-903	3894491	3380396	234	558738	558741
id-904	3895569	3380396	234	558834	558837
id-905	3890179	3381474	234	558930	558933
id-906	3891257	3381474	234	559026	559029
id-907	3892335	3381474	234	559122	559125
id-908	3893413	3381474	234	559218	559221
id-909	3894491	3381474	234	559314	559317
id-910	3895569	3381474	234	559410	559413
id-911	3896647	3381474	234	559506	559509
id-912	3897725	3381474	234	559602	559605
id-913	3890179	3382552	234	559698	559701
id-914	3891257	3382552	234	559794	559797
id-915	3892335	3382552	234	559890	559893
id-916	3893413	3382552	234	559986	559989
id-917	3894491	3382552	234	560082	560085
id-918	3895569	3382552	234	560178	560181
id-919	3896647	3382552	234	560274	560277
id-920	3897725	3382552	234	560370	560373
id-921	3890179	3383630	234	560466	560469
id-922	3891257	3383630	234	560562	560565
id-923	3892335	3383630	234	560658	560661
id-924	3893413	3383630	234	560754	560757
id-925	3894491	3383630	234	560850	560853
id-926	3895569	3383630	234	560946	560949
id-927	3896647	3383630	234	561042	561045
id-928	3897725	3383630	234	561138	561141
id-929	3890179	3384708	234	561234	561237
id-930	3891257	3384708	234	561330	561333
id-931	3892335	3384708	234	561426	561429
id-932	3893413	3384708	234	561522	561525
id-933	3894491	3384708	234	561618	561621
id-934	3895569	3384708	234	561714	561717
id-935	3896647	3384708	234	561810	561813
id-936	3897725	3384708	234	561906	561909
id-937	3890179	3385786	234	562002	562005
id-938	3891257	3385786	234	562098	562101
id-939	3892335	3385786	234	562194	562197
id-940	3893413	3385786	234	562290	562293
id-941	3894491	3385786	234	562386	562389
id-942	3895569	3385786	234	562482	562485
id-943	3896647	3385786	234	562578	562581
id-944	3897725	3385786	234	562674	562677
id-945	3890179	3386864	234	562770	562773
id-946	3891257	3386864	234	562866	562869
id-947	3892335	3386864	234	562962	562965
id-948	3893413	3386864	234	563058	563061
id-949	3894491	3386864	234	563154	563157
id-950	3895569	3386864	234	563250	563253
id-951	3896647	3386864	234	563346	563349
id-952	3897725	3386864	234	563442	563445
id-953	3890179	3387942	234	563538	563541
id-954	3891257	3387942	234	563634	563637
id-955	3892335	3387942	234	563730	563733
id-956	3893413	3387942	234	563826	563829
id-957	3894491	3387942	234	563922	563925
id-958	3895569	3387942	234	564018	564021
id-959	3896647	3387942	234	564114	564117
id-960	3897725	3387942	234	564210	564213
id-961	3776092	3404036	234	562238	562241
id-962	3777170	3404036	234	562334	562337
id-963	3778248	3404036	234	562430	562433
id-964	3779326	3404036	234	562526	562529
id-965	3773936	3405114	234	562622	562625
id-966	3775014	3405114	234	562718	562721
id-967	3776092	3405114	234	562814	562817
id-968	3777170	3405114	234	562910	562913
id-969	3778248	3405114	234	563006	563009
id-970	3779326	3405114	234	563102	563105
id-971	3780404	3405114	234	563198	563201
id-972	3781482	3405114	234	563294	563297
id-973	3773936	3406192	234	563390	563393
id-974	3775014	3406192	234	563486	563489
id-975	3776092	3406192	234	563582	563585
id-976	3777170	3406192	234	563678	563681
id-977	3778248	3406192	234	563774	563777
id-978	3779326	3406192	234	563870	563873
id-979	3780404	3406192	234	563966	563969
id-980	3781482	3406192	234	564062	564065
id-981	3773936	3407270	234	564158	564161
id-982	3775014	3407270	234	564254	564257
id-983	3776092	3407270	234	564350	564353
id-984	3777170	3407270	234	564446	564449
id-985	3778248	3407270	234	564542	564545
id-986	3779326	3407270	234	564638	564641
id-987	3780404	3407270	234	564734	564737
id-988	3781482	3407270	234	564830	564833
id-989	3773936	3408348	234	564926	564929
id-990	3775014	3408348	234	565022	565025
id-991	3776092	3408348	234	565118	565121
id-992	3777170	3408348	234	565214	565217
id-993	3778248	3408348	234	565310	565313
id-994	3779326	3408348	234	565406	565409
id-995	3780404	3408348	234	565502	565505
id-996	3781482	3408348	234	565598	565601
id-997	3773936	3409426	234	565694	565697
id-998	3775014	3409426	234	565790	565793
id-999	3776092	3409426	234	565886	565889
id-1000	3777170	3409426	234	565982	565985
id-1001	3778248	3409426	234	566078	566081
id-1002	3779326	3409426	234	566174	566177
id-1003	3780404	3409426	234	566270	566273
id-1004	3781482	3409426	234	566366	566369
id-1005	3773936	3410504	234	566462	566465
id-1006	3775014	3410504	234	566558	566561
id-1007	3776092	3410504	234	566654	566657
id-1008	3777170	3410504	234	566750	566753
id-1009	3778248	3410504	234	566846	566849
id-1010	3779326	3410504	234	566942	566945
id-1011	3780404	3410504	234	567038	567041
id-1012	3781482	3410504	234	567134	567137
id-1013	3773936	3411582	234	567230	567233
id-1014	3775014	3411582	234	567326	567329
id-1015	3776092	3411582	234	567422	567425
id-1016	3777170	3411582	234	567518	567521
id-1017	3778248	3411582	234	567614	567617
id-1018	3779326	3411582	234	567710	567713
id-1019	3780404	3411582	234	567806	567809
id-1020	3781482	3411582	234	567902	567905
id-1021	3789250	3447357	234	565827	565830
id-1022	3790328	3447357	234	565923	565926
id-1023	3791406	3447357	234	566019	566022
id-1024	3792484	3447357	234	566115	566118
id-1025	3787094	3448435	234	566211	566214
id-1026	3788172	3448435	234	566307	566310
id-1027	3789250	3448435	234	566403	566406
id-1028	3790328	3448435	234	566499	566502
id-1029	3791406	3448435	234	566595	566598
id-1030	3792484	3448435	234	566691	566694
id-1031	3793562	3448435	234	566787	566790
id-1032	3794640	3448435	234	566883	566886
id-1033	3787094	3449513	234	566979	566982
id-1034	3788172	3449513	234	567075	567078
id-1035	3789250	3449513	234	567171	567174
id-1036	3790328	3449513	234	567267	567270
id-1037	3791406	3449513	234	567363	567366
id-1038	3792484	3449513	234	567459	567462
id-1039	3793562	3449513	234	567555	567558
id-1040	3794640	3449513	234	567651	567654
id-1041	3787094	3450591	234	567747	567750
id-1042	3788172	3450591	234	567843	567846
id-1043	3789250	3450591	234	567939	567942
id-1044	3790328	3450591	234	568035	568038
id-1045	3791406	3450591	234	568131	568134
id-1046	3792484	3450591	234	568227	568230
id-1047	3793562	3450591	234	568323	568326
id-1048	3794640	3450591	234	568419	568422
id-1049	3787094	3451669	234	568515	568518
id-1050	3788172	3451669	234	568611	568614
id-1051	3789250	3451669	234	568707	568710
id-1052	3790328	3451669	234	573123	573126
id-1053	3791406	3451669	234	573219	573222
id-1054	3792484	3451669	234	573315	573318
id-1055	3793562	3451669	234	573411	573414
id-1056	3794640	3451669	234	573507	573510
id-1057	3787094	3452747	234	573603	573606
id-1058	3788172	3452747	234	573699	573702
id-1059	3789250	3452747	234	573795	573798
id-1060	3790328	3452747	234	573891	573894
id-1061	3791406	3452747	234	573987	573990
id-1062	3792484	3452747	234	574083	574086
id-1063	3793562	3452747	234	574179	574182
id-1064	3794640	3452747	234	574275	574278
id-1065	3787094	3453825	234	574371	574374
id-1066	3788172	3453825	234	574467	574470
id-1067	3789250	3453825	234	574563	574566
id-1068	3790328	3453825	234	574659	574662
id-1069	3791406	3453825	234	574755	574758
id-1070	3792484	3453825	234	574851	574854
id-1071	3793562	3453825	234	574947	574950
id-1072	3794640	3453825	234	575043	575046
id-1073	3787094	3454903	234	575139	575142
id-1074	3788172	3454903	234	575235	575238
id-1075	3789250	3454903	234	575331	575334
id-1076	3790328	3454903	234	575427	575430
id-1077	3791406	3454903	234	575523	575526
id-1078	3792484	3454903	234	575619	575622
id-1079	3793562	3454903	234	575715	575718
id-1080	3794640	3454903	234	575811	575814
id-1081	3892050	3247264	234	558787	558790
id-1082	3893128	3247264	234	558883	558886
id-1083	3894206	3247264	234	558979	558982
id-1084	3895284	3247264	234	559075	559078
id-1085	3889894	3248342	234	559171	559174
id-1086	3890972	3248342	234	559267	559270
id-1087	3892050	3248342	234	559363	559366
id-1088	3893128	3248342	234	559459	559462
id-1089	3894206	3248342	234	559555	559558
id-1090	3895284	3248342	234	559651	559654
id-1091	3896362	3248342	234	559747	559750
id-1092	3897440	3248342	234	559843	559846
id-1093	3889894	3249420	234	559939	559942
id-1094	3890972	3249420	234	560035	560038
id-1095	3892050	3249420	234	560131	560134
id-1096	3893128	3249420	234	560227	560230
id-1097	3894206	3249420	234	560323	560326
id-1098	3895284	3249420	234	560419	560422
id-1099	3896362	3249420	234	560515	560518
id-1100	3897440	3249420	234	560611	560614
id-1101	3889894	3250498	234	560707	560710
id-1102	3890972	3250498	234	560803	560806
id-1103	3892050	3250498	234	560899	560902
id-1104	3893128	3250498	234	560995	560998
id-1105	3894206	3250498	234	561091	561094
id-1106	3895284	3250498	234	561187	561190
id-1107	3896362	3250498	234	561283	561286
id-1108	3897440	3250498	234	561379	561382
id-1109	3889894	3251576	234	561475	561478
id-1110	3890972	3251576	234	561571	561574
id-1111	3892050	3251576	234	561667	561670
id-1112	3893128	3251576	234	561763	561766
id-1113	3894206	3251576	234	561859	561862
id-1114	3895284	3251576	234	561955	561958
id-1115	3896362	3251576	234	562051	562054
id-1116	3897440	3251576	234	562147	562150
id-1117	3889894	3252654	234	562243	562246
id-1118	3890972	3252654	234	562339	562342
id-1119	3892050	3252654	234	562435	562438
id-1120	3893128	3252654	234	562531	562534
id-1121	3894206	3252654	234	562627	562630
id-1122	3895284	3252654	234	562723	562726
id-1123	3896362	3252654	234	562819	562822
id-1124	3897440	3252654	234	562915	562918
id-1125	3889894	3253732	234	563011	563014
id-1126	3890972	3253732	234	563107	563110
id-1127	3892050	3253732	234	563203	563206
id-1128	3893128	3253732	234	563299	563302
id-1129	3894206	3253732	234	563395	563398
id-1130	3895284	3253732	234	563491	563494
id-1131	3896362	3253732	234	563587	563590
id-1132	3897440	3253732	234	563683	563686
id-1133	3889894	3254810	234	563779	563782
id-1134	3890972	3254810	234	563875	563878
id-1135	3892050	3254810	234	563971	563974
id-1136	3893128	3254810	234	564067	564070
id-1137	3894206	3254810	234	564163	564166
id-1138	3895284	3254810	234	564259	564262
id-1139	3896362	3254810	234	564355	564358
id-1140	3897440	3254810	234	564451	564454
id-1141	3897609	3592820	234	564547	564550
id-1142	3898687	3592820	234	567471	567474
id-1143	3899765	3592820	234	567567	567570
id-1144	3900843	3592820	234	567663	567666
id-1145	3895453	3593898	234	567759	567762
id-1146	3896531	3593898	234	567855	567858
id-1147	3897609	3593898	234	567951	567954
id-1148	3898687	3593898	234	568047	568050
id-1149	3899765	3593898	234	568143	568146
id-1150	3900843	3593898	234	568239	568242
id-1151	3901921	3593898	234	568335	568338
id-1152	3902999	3593898	234	568431	568434
id-1153	3895453	3594976	234	568527	568530
id-1154	3896531	3594976	234	568623	568626
id-1155	3897609	3594976	234	568719	568722
id-1156	3898687	3594976	234	573135	573138
id-1157	3899765	3594976	234	573231	573234
id-1158	3900843	3594976	234	573327	573330
id-1159	3901921	3594976	234	573423	573426
id-1160	3902999	3594976	234	573519	573522
id-1161	3895453	3596054	234	573615	573618
id-1162	3896531	3596054	234	573711	573714
id-1163	3897609	3596054	234	573807	573810
id-1164	3898687	3596054	234	573903	573906
id-1165	3899765	3596054	234	573999	574002
id-1166	3900843	3596054	234	574095	574098
id-1167	3901921	3596054	234	574191	574194
id-1168	3902999	3596054	234	574287	574290
id-1169	3895453	3597132	234	574383	574386
id-1170	3896531	3597132	234	574479	574482
id-1171	3897609	3597132	234	574575	574578
id-1172	3898687	3597132	234	574671	574674
id-1173	3899765	3597132	234	574767	574770
id-1174	3900843	3597132	234	574863	574866
id-1175	3901921	3597132	234	574959	574962
id-1176	3902999	3597132	234	575055	575058
id-1177	3895453	3598210	234	575151	575154
id-1178	3896531	3598210	234	575247	575250
id-1179	3897609	3598210	234	575343	575346
id-1180	3898687	3598210	234	575439	575442
id-1181	3899765	3598210	234	575535	575538
id-1182	3900843	3598210	234	575631	575634
id-1183	3901921	3598210	234	575727	575730
id-1184	3902999	3598210	234	575823	575826
id-1185	3895453	3599288	234	575919	575922
id-1186	3896531	3599288	234	576015	576018
id-1187	3897609	3599288	234	576111	576114
id-1188	3898687	3599288	234	576207	576210
id-1189	3899765	3599288	234	576303	576306
id-1190	3900843	3599288	234	576399	576402
id-1191	3901921	3599288	234	576495	576498
id-1192	3902999	3599288	234	576591	576594
id-1193	3895453	3600366	234	576687	576690
id-1194	3896531	3600366	234	576783	576786
id-1195	3897609	3600366	234	576879	576882
id-1196	3898687	3600366	234	576975	576978
id-1197	3899765	3600366	234	577071	577074
id-1198	3900843	3600366	234	577167	577170
id-1199	3901921	3600366	234	577263	577266
id-1200	3902999	3600366	234	577359	577362
id-1201	3771060	3356793	234	578638	578641
id-1202	3772138	3356793	234	578734	578737
id-1203	3773216	3356793	234	578830	578833
id-1204	3774294	3356793	234	578926	578929
id-1205	3768904	3357871	234	579022	579025
id-1206	3769982	3357871	234	579118	579121
id-1207	3771060	3357871	234	579214	579217
id-1208	3772138	3357871	234	579310	579313
id-1209	3773216	3357871	234	579406	579409
id-1210	3774294	3357871	234	579502	579505
id-1211	3775372	3357871	234	579598	579601
id-1212	3776450	3357871	234	579694	579697
id-1213	3768904	3358949	234	579790	579793
id-1214	3769982	3358949	234	579886	579889
id-1215	3771060	3358949	234	579982	579985
id-1216	3772138	3358949	234	580078	580081
id-1217	3773216	3358949	234	580174	580177
id-1218	3774294	3358949	234	580270	580273
id-1219	3775372	3358949	234	580366	580369
id-1220	3776450	3358949	234	580462	580465
id-1221	3768904	3360027	234	580558	580561
id-1222	3769982	3360027	234	580654	580657
id-1223	3771060	3360027	234	580750	580753
id-1224	3772138	3360027	234	580846	580849
id-1225	3773216	3360027	234	580942	580945
id-1226	3774294	3360027	234	581038	581041
id-1227	3775372	3360027	234	581134	581137
id-1228	3776450	3360027	234	581230	581233
id-1229	3768904	3361105	234	581326	581329
id-1230	3769982	3361105	234	581422	581425
id-1231	3771060	3361105	234	581518	581521
id-1232	3772138	3361105	234	581614	581617
id-1233	3773216	3361105	234	581710	581713
id-1234	3774294	3361105	234	581806	581809
id-1235	3775372	3361105	234	581902	581905
id-1236	3776450	3361105	234	581998	582001
id-1237	3768904	3362183	234	582094	582097
id-1238	3769982	3362183	234	582190	582193
id-1239	3771060	3362183	234	582286	582289
id-1240	3772138	3362183	234	582382	582385
id-1241	3773216	3362183	234	582478	582481
id-1242	3774294	3362183	234	582574	582577
id-1243	3775372	3362183	234	582670	582673
id-1244	3776450	3362183	234	582766	582769
id-1245	3768904	3363261	234	582862	582865
id-1246	3769982	3363261	234	582958	582961
id-1247	3771060	3363261	234	583054	583057
id-1248	3772138	3363261	234	583150	583153
id-1249	3773216	3363261	234	583246	583249
id-1250	3774294	3363261	234	583342	583345
id-1251	3775372	3363261	234	583438	583441
id-1252	3776450	3363261	234	583534	583537
id-1253	3768904	3364339	234	583630	583633
id-1254	3769982	3364339	234	583726	583729
id-1255	3771060	3364339	234	583822	583825
id-1256	3772138	3364339	234	583918	583921
id-1257	3773216	3364339	234	584014	584017
id-1258	3774294	3364339	234	584110	584113
id-1259	3775372	3364339	234	584206	584209
id-1260	3776450	3364339	234	584302	584305
id-1261	3906088	3296498	234	573885	573888
id-1262	3907166	3296498	234	573981	573984
id-1263	3908244	3296498	234	574077	574080
id-1264	3909322	3296498	234	574173	574176
id-1265	3903932	3297576	234	574269	574272
id-1266	3905010	3297576	234	574365	574368
id-1267	3906088	3297576	234	574461	574464
id-1268	3907166	3297576	234	574557	574560
id-1269	3908244	3297576	234	574653	574656
id-1270	3909322	3297576	234	574749	574752
id-1271	3910400	3297576	234	574845	574848
id-1272	3911478	3297576	234	574941	574944
id-1273	3903932	3298654	234	575037	575040
id-1274	3905010	3298654	234	575133	575136
id-1275	3906088	3298654	234	575229	575232
id-1276	3907166	3298654	234	575325	575328
id-1277	3908244	3298654	234	575421	575424
id-1278	3909322	3298654	234	575517	575520
id-1279	3910400	3298654	234	575613	575616
id-1280	3911478	3298654	234	575709	575712
id-1281	3903932	3299732	234	575805	575808
id-1282	3905010	3299732	234	575901	575904
id-1283	3906088	3299732	234	575997	576000
id-1284	3907166	3299732	234	576093	576096
id-1285	3908244	3299732	234	576189	576192
id-1286	3909322	3299732	234	576285	576288
id-1287	3910400	3299732	234	576381	576384
id-1288	3911478	3299732	234	576477	576480
id-1289	3903932	3300810	234	576573	576576
id-1290	3905010	3300810	234	576669	576672
id-1291	3906088	3300810	234	576765	576768
id-1292	3907166	3300810	234	576861	576864
id-1293	3908244	3300810	234	576957	576960
id-1294	3909322	3300810	234	577053	577056
id-1295	3910400	3300810	234	577149	577152
id-1296	3911478	3300810	234	577245	577248
id-1297	3903932	3301888	234	577341	577344
id-1298	3905010	3301888	234	577437	577440
id-1299	3906088	3301888	234	577533	577536
id-1300	3907166	3301888	234	577629	577632
id-1301	3908244	3301888	234	577725	577728
id-1302	3909322	3301888	234	577821	577824
id-1303	3910400	3301888	234	577917	577920
id-1304	3911478	3301888	234	578013	578016
id-1305	3903932	3302966	234	578109	578112
id-1306	3905010	3302966	234	578205	578208
id-1307	3906088	3302966	234	578301	578304
id-1308	3907166	3302966	234	578397	578400
id-1309	3908244	3302966	234	578493	578496
id-1310	3909322	3302966	234	578589	578592
id-1311	3910400	3302966	234	578685	578688
id-1312	3911478	3302966	234	578781	578784
id-1313	3903932	3304044	234	578877	578880
id-1314	3905010	3304044	234	578973	578976
id-1315	3906088	3304044	234	579069	579072
id-1316	3907166	3304044	234	579165	579168
id-1317	3908244	3304044	234	579261	579264
id-1318	3909322	3304044	234	579357	579360
id-1319	3910400	3304044	234	579453	579456
id-1320	3911478	3304044	234	579549	579552
id-1321	3910307	3524607	234	583897	583900
id-1322	3911385	3524607	234	583993	583996
id-1323	3912463	3524607	234	584089	584092
id-1324	3913541	3524607	234	584185	584188
id-1325	3908151	3525685	234	584281	584284
id-1326	3909229	3525685	234	584377	584380
id-1327	3910307	3525685	234	584473	584476
id-1328	3911385	3525685	234	584569	584572
id-1329	3912463	3525685	234	584665	584668
id-1330	3913541	3525685	234	584761	584764
id-1331	3914619	3525685	234	584857	584860
id-1332	3915697	3525685	234	584953	584956
id-1333	3908151	3526763	234	585049	585052
id-1334	3909229	3526763	234	585145	585148
id-1335	3910307	3526763	234	585241	585244
id-1336	3911385	3526763	234	585337	585340
id-1337	3912463	3526763	234	585433	585436
id-1338	3913541	3526763	234	585529	585532
id-1339	3914619	3526763	234	585625	585628
id-1340	3915697	3526763	234	585721	585724
id-1341	3908151	3527841	234	585817	585820
id-1342	3909229	3527841	234	585913	585916
id-1343	3910307	3527841	234	586009	586012
id-1344	3911385	3527841	234	590425	590428
id-1345	3912463	3527841	234	590521	590524
id-1346	3913541	3527841	234	590617	590620
id-1347	3914619	3527841	234	590713	590716
id-1348	3915697	3527841	234	590809	590812
id-1349	3908151	3528919	234	590905	590908
id-1350	3909229	3528919	234	591001	591004
id-1351	3910307	3528919	234	591097	591100
id-1352	3911385	3528919	234	591193	591196
id-1353	3912463	3528919	234	591289	591292
id-1354	3913541	3528919	234	591385	591388
id-1355	3914619	3528919	234	591481	591484
id-1356	3915697	3528919	234	591577	591580
id-1357	3908151	3529997	234	591673	591676
id-1358	3909229	3529997	234	591769	591772
id-1359	3910307	3529997	234	591865	591868
id-1360	3911385	3529997	234	591961	591964
id-1361	3912463	3529997	234	592057	592060
id-1362	3913541	3529997	234	592153	592156
id-1363	3914619	3529997	234	592249	592252
id-1364	3915697	3529997	234	592345	592348
id-1365	3908151	3531075	234	592441	592444
id-1366	3909229	3531075	234	592537	592540
id-1367	3910307	3531075	234	592633	592636
id-1368	3911385	3531075	234	592729	592732
id-1369	3912463	3531075	234	592825	592828
id-1370	3913541	3531075	234	592921	592924
id-1371	3914619	3531075	234	593017	593020
id-1372	3915697	3531075	234	593113	593116
id-1373	3908151	3532153	234	593209	593212
id-1374	3909229	3532153	234	593305	593308
id-1375	3910307	3532153	234	593401	593404
id-1376	3911385	3532153	234	593497	593500
id-1377	3912463	3532153	234	593593	593596
id-1378	3913541	3532153	234	593689	593692
